,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
633,0.12999700000000303,3.870002999999997,34.38000499999998,75.30004899999994,275.6396489999988,0.5698240000001533,-89.42041000000063,-15.399902000000111,-104.72070299999905,36.980468000001565,107.0
634,0.47000099999999634,0.12999700000000303,7.579956000000038,-0.7600099999999657,119.73046800000157,-107.29980499999965,-86.64990299999863,55.20019500000035,7.851561999999831,-78.91992199999913,107.129997
635,1.5500040000000013,0.47000099999999634,6.729980000000069,19.920166000000336,60.25,-21.45019500000035,-0.38964800000030664,-25.20019500000035,129.62890699999843,-130.18066399999952,107.599998
636,0.15999599999999248,1.5500040000000013,3.4200439999999617,27.12988299999961,18.309570999999778,-17.339844000000085,-31.47021500000028,75.89990299999954,2.6503909999992175,87.0996099999993,109.150002
637,0.3000030000000038,0.15999599999999248,14.959961000000021,25.739990000000034,153.41015599999992,-72.33007799999996,-6.27978499999972,37.70019500000035,21.349609000000783,38.650391000001036,109.309998
638,-0.5200049999999976,0.3000030000000038,-1.1500240000000304,0.7700199999999313,-3.8603519999996934,-61.20996100000002,48.709960999999566,14.299804999999651,191.359375,51.45019499999944,109.610001
639,-2.0399929999999955,-0.5200049999999976,-0.6099850000000515,-16.050048999999944,-10.899414000001343,-14.890136999999868,129.67968700000074,-23.60009799999989,-152.51953199999843,71.83007899999939,109.089996
640,-1.1800000000000068,-2.0399929999999955,-27.0,-45.89990200000011,-258.08007799999905,-9.179931000000124,44.61035199999969,59.19970699999976,-17.449218999998266,-20.959961000000476,107.050003
641,3.1699980000000068,-1.1800000000000068,-2.3199469999999565,-20.45996100000002,53.36035199999969,-10.330077999999958,9.479980000000069,-15.799804999999651,-25.410156000001734,119.83984400000008,105.870003
642,-0.7000050000000044,3.1699980000000068,22.14001499999995,70.77978499999972,74.53906199999983,34.08007799999996,-1.6103510000002643,-20.39990200000011,102.85156200000347,-59.980469000000085,109.040001
643,0.9000020000000006,-0.7000050000000044,-14.530029000000013,-20.08984399999963,-104.20996100000048,129.65991199999962,136.89013599999998,-47.5996099999993,161.0605469999973,-30.549804000000222,108.339996
644,1.3599999999999994,0.9000020000000006,20.030029000000013,18.300048999999944,199.35058600000048,51.24023400000078,-27.45019500000035,41.20019500000035,-290.6308599999975,-29.459961000000476,109.239998
645,1.5699999999999932,1.3599999999999994,10.719970999999987,37.28002900000047,103.00976599999922,-4.6701660000007905,-22.270019000000502,-1.5,-247.73046800000157,-59.050782000000254,110.599998
646,-0.8499979999999994,1.5699999999999932,14.469970000000103,35.0,101.11035100000117,5.689942000000428,-130.63964899999883,-31.5,66.29101599999922,-1.5390619999998307,112.16999799999999
